phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
8122436,https://bafybeiazpjy3mxuncv2bf3m6fjnb7d26gfolnrmxdw3o3giozy7a3mouui.ipfs.infura-ipfs.io/,http://www.phishtank.com/phish_detail.php?phish_id=8122436,2023-04-20T01:51:44+00:00,yes,2023-04-20T01:55:43+00:00,yes,Other
7989384,https://accounts.google.com/v3/signin/identifier?dsh=S-620458216%3A1672325583369271&continue=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSckfDFOxF1ACu60cA2nHdLK-ZzRLgiK5YDJk-NGJNlNOnXchg%2Fviewform&followup=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSckfDFOxF1ACu60cA2nHdLK-ZzRLgiK5YDJk-NGJNlNOnXchg%2Fviewform&ltmpl=forms&osid=1&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AeAAQh7drjOUOqTXIezHUUuazsZIRmXyZf63RxF4o4B0Q-5h7IMbvKczbHCr8N7KKVHp0ziue5rz2A,http://www.phishtank.com/phish_detail.php?phish_id=7989384,2022-12-29T14:53:03+00:00,yes,2023-01-02T22:25:21+00:00,yes,Internal Revenue Service
8036922,https://etcwallet.atomburg.com/,http://www.phishtank.com/phish_detail.php?phish_id=8036922,2023-02-14T19:28:44+00:00,yes,2023-02-14T19:32:45+00:00,yes,Other
8005759,http://meta-checkpoint30.crabdance.com/verify,http://www.phishtank.com/phish_detail.php?phish_id=8005759,2023-01-14T01:46:41+00:00,yes,2023-01-14T01:52:06+00:00,yes,Facebook
8040748,https://info-security.fr/,http://www.phishtank.com/phish_detail.php?phish_id=8040748,2023-02-17T19:37:26+00:00,yes,2023-02-17T20:04:05+00:00,yes,Other
8050336,http://www.kueronakayaeotn.co.jp.kuerocekayaoooto.pxjtam.top/ai/,http://www.phishtank.com/phish_detail.php?phish_id=8050336,2023-02-26T17:00:27+00:00,yes,2023-02-26T17:11:56+00:00,yes,Other
8021109,https://www.sugarmamyprice.entrydns.org/?verify,http://www.phishtank.com/phish_detail.php?phish_id=8021109,2023-01-31T00:21:56+00:00,yes,2023-01-31T00:33:24+00:00,yes,Amazon.com
8099198,https://mps-it-cliente.econtablesegui.online/35StenxV6aun4qoTjoRrVk4PmJ7GuR8zXB27tVS2XLCAdiUD86DJHMUNIsbrTYjECvlgm4QY/login/,http://www.phishtank.com/phish_detail.php?phish_id=8099198,2023-03-31T11:53:46+00:00,yes,2023-03-31T17:44:30+00:00,yes,Other
8111950,http://ambonibeach.com/,http://www.phishtank.com/phish_detail.php?phish_id=8111950,2023-04-10T18:15:45+00:00,yes,2023-04-10T18:25:08+00:00,yes,Other
8093904,http://www.smbc-cacd.com.4lpfd9ptb5m684qa.shop/,http://www.phishtank.com/phish_detail.php?phish_id=8093904,2023-03-28T07:26:12+00:00,yes,2023-03-28T07:35:07+00:00,yes,Other
8073964,https://sharefilesxp.work.gd/,http://www.phishtank.com/phish_detail.php?phish_id=8073964,2023-03-14T04:51:17+00:00,yes,2023-03-14T04:55:42+00:00,yes,Adobe
8108457,https://domain.manager.infomaniak.pay.20-221-193-88.cprapid.com/dashboard1/login.php?vkblS7PelHi0Nk4SMGinkuLNNEqaujsKSDxjRM2bidmPlXenveTMAaNdTRN16GVxj60LgseaMcNIEvFECN2rfxJ3QB7LbKXAjk7mmpvVUWJPNixnEQNAZikjLfyG3Q9RSogefrhHxUd2igRcWaQoqDnZO7jYUCxqVpZQKnRANcHkZDYMLLn8q5dlYypcgXEHMENQUaJR,http://www.phishtank.com/phish_detail.php?phish_id=8108457,2023-04-06T17:50:22+00:00,yes,2023-04-06T17:54:24+00:00,yes,Other
7950701,http://onx.la/7dd17,http://www.phishtank.com/phish_detail.php?phish_id=7950701,2022-11-19T15:53:34+00:00,yes,2022-11-19T16:10:20+00:00,yes,Other
8095651,https://ovvjofvyyz.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8095651,2023-03-29T03:28:58+00:00,yes,2023-03-29T03:35:16+00:00,yes,Other
8037370,https://miseenjourespaceclientele.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8037370,2023-02-15T03:32:45+00:00,yes,2023-02-15T03:42:28+00:00,yes,Other
7259242,https://sites.google.com/view/upgrade-bt/home,http://www.phishtank.com/phish_detail.php?phish_id=7259242,2021-08-09T11:03:21+00:00,yes,2021-08-09T11:13:04+00:00,yes,Other
8053693,http://chhbkhqrja.theburgerhub.club/vnafvra97w/?q=3717065149&id=100,http://www.phishtank.com/phish_detail.php?phish_id=8053693,2023-02-28T16:33:10+00:00,yes,2023-02-28T17:06:16+00:00,yes,Other
8061409,https://www.jreast.co.jp.card.nftwe.net/,http://www.phishtank.com/phish_detail.php?phish_id=8061409,2023-03-04T13:31:02+00:00,yes,2023-03-05T02:45:43+00:00,yes,East Japan Railway Company
8118785,http://maddening-comet-cereal.glitch.me/NFCUMobileApp.HTML?entity=4892463,http://www.phishtank.com/phish_detail.php?phish_id=8118785,2023-04-16T22:51:50+00:00,yes,2023-04-16T23:06:40+00:00,yes,Other
8055546,http://mobilyksa.com,http://www.phishtank.com/phish_detail.php?phish_id=8055546,2023-03-01T18:26:11+00:00,yes,2023-03-01T18:34:29+00:00,yes,Other
8114031,https://bold-art-564e.u84799i09929.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8114031,2023-04-12T00:09:24+00:00,yes,2023-04-12T00:25:47+00:00,yes,Other
8048148,https://connection-orangebank-certicode.derlma.com/3498527/,http://www.phishtank.com/phish_detail.php?phish_id=8048148,2023-02-24T16:43:05+00:00,yes,2023-02-24T16:51:39+00:00,yes,Other
7206343,https://activate-hulu-com-activate.sitey.me/,http://www.phishtank.com/phish_detail.php?phish_id=7206343,2021-06-30T18:40:55+00:00,yes,2021-09-06T20:42:22+00:00,yes,Other
8080760,http://43.159.48.238/InteractiveLogin?continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;passive=1209600&amp;xrealip=35.203.245.179&amp;ifkv=AWnogHf2GAYRprstzFGMuXMqorhBBLTLCzKAD6LRso67ItNYTCGdyrjHPiDI8XDgTchC8Dz4D9QVow,http://www.phishtank.com/phish_detail.php?phish_id=8080760,2023-03-18T09:00:40+00:00,yes,2023-03-18T23:24:51+00:00,yes,Other
8124913,https://back2backinstall.co.nz/comxx/comfile/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=8124913,2023-04-23T02:22:01+00:00,yes,2023-04-23T02:35:46+00:00,yes,Other
8081512,https://www.innovaeducativa.com/beon/client/index_pc.php,http://www.phishtank.com/phish_detail.php?phish_id=8081512,2023-03-19T01:17:45+00:00,yes,2023-03-19T01:34:57+00:00,yes,Other
8044586,https://mspnk4.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8044586,2023-02-21T19:32:51+00:00,yes,2023-02-21T19:54:48+00:00,yes,Other
8123729,https://ipfs.best-practice.se/ipfs/bafybeig5bh4eqnlw5j6dec5icalr4toipbqlpwbetqatlpat6nvjxmatwa/ref.html,http://www.phishtank.com/phish_detail.php?phish_id=8123729,2023-04-21T03:59:58+00:00,yes,2023-04-21T04:07:03+00:00,yes,Other
8136659,https://36840pxnow.yoursmcoach.com/refunds-forms-instructions1/index.php?=vdpkkh&example@example.example,http://www.phishtank.com/phish_detail.php?phish_id=8136659,2023-05-02T20:13:58+00:00,yes,2023-05-02T20:22:45+00:00,yes,Internal Revenue Service
8109389,https://dominant-starfish.10web.site/recycle/mij/,http://www.phishtank.com/phish_detail.php?phish_id=8109389,2023-04-07T14:36:54+00:00,yes,2023-04-07T14:43:42+00:00,yes,Other
8109064,https://thedoughhook.tk/wp-content/USPS%20Scam%20Page%20By%20@HadySpeed/,http://www.phishtank.com/phish_detail.php?phish_id=8109064,2023-04-07T06:08:17+00:00,yes,2023-04-07T06:16:49+00:00,yes,Other
8138970,https://tomroble.com/bc/blockchain.com/accountrecovery/,http://www.phishtank.com/phish_detail.php?phish_id=8138970,2023-05-06T03:11:14+00:00,yes,2023-05-06T03:21:40+00:00,yes,Other
7459570,https://546782d6.sibforms.com/serve/MUIEAFrYRvf6WQh6-b6IygG33_iVCMG8coXO7TiIWLJLlAjUzcCnO69-uHXS-N_RjZV6KIBAodQD25NUCsLBHWwcOfNMqmRk9FaolizxqcW1kLAo5fqCIhcuVgANfmeN4mcUArxbQxxSqmzjKx26nuy-v3XKwcDp7-dNvU3Jl33DuWdvTQYKVlC0DfG_mRQyuvpl0nKe2diP5b8g,http://www.phishtank.com/phish_detail.php?phish_id=7459570,2022-03-08T00:42:38+00:00,yes,2022-03-08T01:22:59+00:00,yes,Other
8118139,https://de-20-6cf75.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8118139,2023-04-16T00:14:02+00:00,yes,2023-04-16T00:18:07+00:00,yes,Other
8018341,https://l.wl.co/l?u=https://bit.ly/3sUwbpH?trackingid=XPvBQDEy&signature=newsletter,http://www.phishtank.com/phish_detail.php?phish_id=8018341,2023-01-27T13:40:08+00:00,yes,2023-01-27T13:43:04+00:00,yes,Internal Revenue Service
8008523,https://ingsecusecuring.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8008523,2023-01-17T19:24:15+00:00,yes,2023-01-17T19:42:02+00:00,yes,Other
8018626,https://bancaenlineabantrabcomgt.ebankingt.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8018626,2023-01-27T16:32:45+00:00,yes,2023-01-27T18:42:19+00:00,yes,Other
8074985,https://dev-publibhd.pantheonsite.io/publiBHD,http://www.phishtank.com/phish_detail.php?phish_id=8074985,2023-03-15T00:44:33+00:00,yes,2023-03-15T00:45:49+00:00,yes,Other
8014590,https://metafb-shf4839.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8014590,2023-01-24T01:05:32+00:00,yes,2023-01-24T01:12:28+00:00,yes,Other
7976389,https://de-pushtan.id/de/s33.php,http://www.phishtank.com/phish_detail.php?phish_id=7976389,2022-12-14T08:30:07+00:00,yes,2022-12-14T08:41:51+00:00,yes,Other
8065624,http://xn--napth-351b.vn/,http://www.phishtank.com/phish_detail.php?phish_id=8065624,2023-03-08T03:53:40+00:00,yes,2023-03-08T04:35:16+00:00,yes,Other
8041313,https://my.upflowy.com/vsv-owa,http://www.phishtank.com/phish_detail.php?phish_id=8041313,2023-02-18T18:35:15+00:00,yes,2023-02-19T21:06:36+00:00,yes,Other
8095364,https://wildcard.richardl.xyz/usps/verification.html,http://www.phishtank.com/phish_detail.php?phish_id=8095364,2023-03-29T02:41:56+00:00,yes,2023-03-29T02:54:28+00:00,yes,Other
8068714,https://kunden-dkb-de-bestdesign2025416314.codeanyapp.com/de/,http://www.phishtank.com/phish_detail.php?phish_id=8068714,2023-03-10T16:30:14+00:00,yes,2023-03-10T16:44:37+00:00,yes,Other
8133001,http://sparkasse-itumzug.com/,http://www.phishtank.com/phish_detail.php?phish_id=8133001,2023-04-29T02:09:51+00:00,yes,2023-04-29T02:16:27+00:00,yes,Other
8057620,https://cli.co/how6VPl,http://www.phishtank.com/phish_detail.php?phish_id=8057620,2023-03-03T06:12:33+00:00,yes,2023-03-03T06:16:48+00:00,yes,Other
8110817,https://www.amnazon.co.jp.order-up.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=8110817,2023-04-09T13:49:08+00:00,yes,2023-04-09T13:53:48+00:00,yes,Other
8123785,https://ipfs.eth.aragon.network/ipfs/bafybeihc4amlzwqxbyjialq5rtxgfjisme5fp4ptfg3f3bhb5udih3ya7y,http://www.phishtank.com/phish_detail.php?phish_id=8123785,2023-04-21T04:08:08+00:00,yes,2023-04-21T04:17:13+00:00,yes,Other
8099775,https://www.dlrect-smtb.jp.ap1.ib.abbsdma.com/,http://www.phishtank.com/phish_detail.php?phish_id=8099775,2023-04-01T01:23:47+00:00,yes,2023-04-01T01:24:57+00:00,yes,Sumitomo Mitsui Banking Corporation
7925597,http://metamask.dsolutions.mn,http://www.phishtank.com/phish_detail.php?phish_id=7925597,2022-11-08T06:52:13+00:00,yes,2022-11-08T07:04:10+00:00,yes,Other
8013483,https://kkarskeanlog.azurewebsites.net/,http://www.phishtank.com/phish_detail.php?phish_id=8013483,2023-01-22T22:59:17+00:00,yes,2023-01-22T23:05:53+00:00,yes,Other
8091179,http://galiciaoffilne.vastserve.com/,http://www.phishtank.com/phish_detail.php?phish_id=8091179,2023-03-25T10:33:11+00:00,yes,2023-03-25T10:36:53+00:00,yes,Other
8051974,http://activabnc2023.atsnx.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=8051974,2023-02-27T18:37:59+00:00,yes,2023-02-27T18:42:19+00:00,yes,Other
8017838,https://eyeschoice.com/js/page.html,http://www.phishtank.com/phish_detail.php?phish_id=8017838,2023-01-26T23:23:01+00:00,yes,2023-01-26T23:32:53+00:00,yes,Other
8028574,https://bunlorad.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8028574,2023-02-07T06:05:03+00:00,yes,2023-02-07T06:12:43+00:00,yes,Other
8116546,https://file124.s3.amazonaws.com/customindex.html,http://www.phishtank.com/phish_detail.php?phish_id=8116546,2023-04-14T01:08:45+00:00,yes,2023-04-14T01:17:09+00:00,yes,Other
8018837,https://a9dwibrs.dreamwp.com/home/manage/privatkunden.html,http://www.phishtank.com/phish_detail.php?phish_id=8018837,2023-01-27T22:32:32+00:00,yes,2023-01-27T22:42:11+00:00,yes,Other
7982298,https://etc-nvbc.sexidude.com/,http://www.phishtank.com/phish_detail.php?phish_id=7982298,2022-12-20T14:47:41+00:00,yes,2022-12-20T18:12:09+00:00,yes,Other
8070578,https://tinyurl.com/39mszr7r,http://www.phishtank.com/phish_detail.php?phish_id=8070578,2023-03-11T13:10:27+00:00,yes,2023-03-11T15:55:50+00:00,yes,Other
8075232,http://www.amazceom-co-jp.amaczeon.tuozhi1.top/,http://www.phishtank.com/phish_detail.php?phish_id=8075232,2023-03-15T02:22:38+00:00,yes,2023-03-15T02:45:20+00:00,yes,Other
8084243,https://www.wipsq.top/,http://www.phishtank.com/phish_detail.php?phish_id=8084243,2023-03-21T05:56:56+00:00,yes,2023-03-21T06:06:30+00:00,yes,Other
7572780,https://link.edgepilot.com/s/a74a48ad/GHnsF9jJV0_e2mIYubUQPQ?u=http://www.kntrwyy.radiomanantialesdevidainternacional.com/%23Y2FybG9zLmdhcmNpYUB0aWVycmFhbnRpZ3VhLmNvbQ=%3D,http://www.phishtank.com/phish_detail.php?phish_id=7572780,2022-07-01T15:12:54+00:00,yes,2022-08-25T13:52:42+00:00,yes,Internal Revenue Service
8099580,https://www.sketchfestnyc.com/home.php,http://www.phishtank.com/phish_detail.php?phish_id=8099580,2023-03-31T19:08:44+00:00,yes,2023-03-31T19:15:50+00:00,yes,Other
8024630,https://bnpbancoit.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8024630,2023-02-03T01:48:09+00:00,yes,2023-02-03T01:52:55+00:00,yes,Other
8050596,http://www.kueronakayaeotn.co.jp.kuerocekayaoato.meywgv.top/ai/,http://www.phishtank.com/phish_detail.php?phish_id=8050596,2023-02-26T17:36:02+00:00,yes,2023-02-26T17:42:08+00:00,yes,Other
8137361,https://www.smbc-cojp.xyz,http://www.phishtank.com/phish_detail.php?phish_id=8137361,2023-05-04T00:31:29+00:00,yes,2023-05-05T21:22:17+00:00,yes,Other
8131087,https://bafybeibfiwlu6h6rhwlcleb2tgwl4pj554xqvwrjzgebm2cohpcdjgvjem.ipfs.infura-ipfs.io/,http://www.phishtank.com/phish_detail.php?phish_id=8131087,2023-04-28T02:38:34+00:00,yes,2023-04-28T02:43:18+00:00,yes,Other
8057053,https://oldfashionedmaroonfeeds.infosupor.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8057053,2023-03-02T22:29:17+00:00,yes,2023-03-02T22:33:41+00:00,yes,Other
8031442,http://zpr.io/qzsEq4PmzLex,http://www.phishtank.com/phish_detail.php?phish_id=8031442,2023-02-09T13:15:46+00:00,yes,2023-02-09T13:32:29+00:00,yes,Other
8110618,https://amzpmd.com/,http://www.phishtank.com/phish_detail.php?phish_id=8110618,2023-04-09T11:39:46+00:00,yes,2023-04-09T11:43:41+00:00,yes,Amazon.com
8072990,http://py.itaubancoonline.repl.co,http://www.phishtank.com/phish_detail.php?phish_id=8072990,2023-03-13T15:00:54+00:00,yes,2023-03-13T16:24:54+00:00,yes,Other
8111870,https://sp703335.sitebeat.crazydomains.com/,http://www.phishtank.com/phish_detail.php?phish_id=8111870,2023-04-10T17:12:38+00:00,yes,2023-04-10T17:15:56+00:00,yes,Other
8054829,http://portale-info-utente.199-192-29-15.cprapid.com/home/index.php?sessione=4547bdc30620d520036ae96acef07e661b4ed91c9d30164cdeb61a4caaff2d044a3fd599,http://www.phishtank.com/phish_detail.php?phish_id=8054829,2023-03-01T09:18:16+00:00,yes,2023-03-01T09:25:04+00:00,yes,Other
8052577,https://exedps.click,http://www.phishtank.com/phish_detail.php?phish_id=8052577,2023-02-28T00:14:22+00:00,yes,2023-02-28T01:18:33+00:00,yes,Other
8063970,https://vin-tedshop.867765565.xyz/zcz0scd4/YxXB4L/7,http://www.phishtank.com/phish_detail.php?phish_id=8063970,2023-03-06T21:42:44+00:00,yes,2023-03-06T22:16:36+00:00,yes,Other
8111491,https://main.d2cj2qo8wos7af.amplifyapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8111491,2023-04-10T11:06:48+00:00,yes,2023-04-10T11:14:48+00:00,yes,Other
8020600,https://pararatakidum16.z19.web.core.windows.net/,http://www.phishtank.com/phish_detail.php?phish_id=8020600,2023-01-30T15:02:46+00:00,yes,2023-02-21T17:32:51+00:00,yes,Other
7457566,https://interbank-ingresa.web.app/#/,http://www.phishtank.com/phish_detail.php?phish_id=7457566,2022-03-04T16:26:41+00:00,yes,2022-03-04T16:33:29+00:00,yes,Other
8002025,https://bellsouthattnet4.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=8002025,2023-01-10T04:40:01+00:00,yes,2023-01-10T05:10:40+00:00,yes,Other
8050857,https://apptuts.bio/detalhamentoluiza?gclid=EAIaIQobChMItsz--IGx_QIVexbUAR0KUw_IEAAYAiAAEgJEevD_BwE,http://www.phishtank.com/phish_detail.php?phish_id=8050857,2023-02-26T20:37:02+00:00,yes,2023-02-26T21:51:58+00:00,yes,Other
8091966,http://43.159.48.238/v3/signin/identifier?dsh=S-871462042:1679793329942862&amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;xrealip=35.203.245.209&amp;ifkv=AQMjQ7SNoiVMHO2lJwcwRlp_lIuZcnCt30EYmLil8PczDh5rX-Kw1nQA6CgHV325H33aZFn3j75SEg&amp;passive=1209600&amp;xrealip=117.96.233.218&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin,http://www.phishtank.com/phish_detail.php?phish_id=8091966,2023-03-26T11:00:23+00:00,yes,2023-03-27T00:26:26+00:00,yes,Other
8100197,https://infoppdb.smpn1probolinggo.sch.id/.well-known/.ind,http://www.phishtank.com/phish_detail.php?phish_id=8100197,2023-04-01T11:00:21+00:00,yes,2023-04-02T02:16:43+00:00,yes,Other
8051523,https://library-yaqoobi.net/kokokopnnef/,http://www.phishtank.com/phish_detail.php?phish_id=8051523,2023-02-27T12:32:25+00:00,yes,2023-02-27T12:42:22+00:00,yes,Other
8097758,https://sweet-lehmann.104-248-156-54.plesk.page/mathe/web/?s9=1827907,http://www.phishtank.com/phish_detail.php?phish_id=8097758,2023-03-30T11:30:12+00:00,yes,2023-04-03T11:52:51+00:00,yes,Other
8051012,https://secretcozinhafevereiro.com/americanas/produto/,http://www.phishtank.com/phish_detail.php?phish_id=8051012,2023-02-26T23:54:22+00:00,yes,2023-02-27T00:04:22+00:00,yes,Other
8048512,https://www-info-epos.huixunzhi.com/jp.php,http://www.phishtank.com/phish_detail.php?phish_id=8048512,2023-02-24T22:11:19+00:00,yes,2023-02-24T22:22:03+00:00,yes,Other
8076886,http://www.amazceom-co-jp.amazzeocn.hmhpwjg.cn,http://www.phishtank.com/phish_detail.php?phish_id=8076886,2023-03-16T03:11:03+00:00,yes,2023-03-16T03:17:35+00:00,yes,Other
8112630,https://profitableturquoisescan.prexx12.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8112630,2023-04-11T04:09:05+00:00,yes,2023-04-11T04:16:50+00:00,yes,Other
8020720,https://prestamosexclusivos.com,http://www.phishtank.com/phish_detail.php?phish_id=8020720,2023-01-30T16:14:24+00:00,yes,2023-01-30T16:22:33+00:00,yes,Other
8075724,https://microsoft268672account.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8075724,2023-03-15T04:36:07+00:00,yes,2023-03-17T04:57:22+00:00,yes,AT&amp;T
8053123,http://cosmicnest.in/,http://www.phishtank.com/phish_detail.php?phish_id=8053123,2023-02-28T14:03:21+00:00,yes,2023-02-28T14:45:18+00:00,yes,Other
8028119,https://bisaboverify.bisabo.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8028119,2023-02-06T19:35:53+00:00,yes,2023-02-21T16:53:08+00:00,yes,Other
8068760,https://joyfulkayy.wixsite.com/securemailesss,http://www.phishtank.com/phish_detail.php?phish_id=8068760,2023-03-10T16:47:48+00:00,yes,2023-03-10T16:54:42+00:00,yes,Other
8062276,https://www-info-orico.mamabj.com/,http://www.phishtank.com/phish_detail.php?phish_id=8062276,2023-03-05T05:38:10+00:00,yes,2023-03-05T13:16:05+00:00,yes,Other
8113994,https://tiger-xuhq-m4ps.it7ky0gr5158.workers.dev/,http://www.phishtank.com/phish_detail.php?phish_id=8113994,2023-04-12T00:05:31+00:00,yes,2023-04-12T00:17:17+00:00,yes,Other
8055178,https://currentlyattyahoo736363.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=8055178,2023-03-01T13:36:54+00:00,yes,2023-03-01T13:44:18+00:00,yes,Other
8018838,http://profile-manage-irsusa.duckdns.org/home,http://www.phishtank.com/phish_detail.php?phish_id=8018838,2023-01-27T22:32:39+00:00,yes,2023-01-27T22:42:11+00:00,yes,Other
8133300,https://ipfs.eth.aragon.network/ipfs/bafybeif2impilnt4yi232ipx57lyumvdg5hoqr3njiikgq6qxqgxx4smeu/,http://www.phishtank.com/phish_detail.php?phish_id=8133300,2023-04-29T02:50:47+00:00,yes,2023-04-29T03:06:07+00:00,yes,Other
8069854,https://2f0bf269-475f-409a-885d-1e413618d9b6.id.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=8069854,2023-03-10T23:39:59+00:00,yes,2023-03-10T23:55:39+00:00,yes,Other
8050165,https://operaz-filiale2.me/,http://www.phishtank.com/phish_detail.php?phish_id=8050165,2023-02-26T16:02:16+00:00,yes,2023-02-26T16:11:51+00:00,yes,Other
8015446,https://checkout-diepost.ddnss.eu/pages/footer/barrierefreiheit-bei-der-post/portal/cc3cd/,http://www.phishtank.com/phish_detail.php?phish_id=8015446,2023-01-24T20:02:34+00:00,yes,2023-01-24T20:06:19+00:00,yes,Other
8034223,https://axmek.dinglike.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=8034223,2023-02-12T07:13:34+00:00,yes,2023-02-12T07:32:56+00:00,yes,American Express
8114952,https://e98753de-4649-43b9-9258-c69f5d095eb8.id.repl.co,http://www.phishtank.com/phish_detail.php?phish_id=8114952,2023-04-12T17:04:24+00:00,yes,2023-04-12T17:17:23+00:00,yes,Other
8064427,https://prrnrqbrlk.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=8064427,2023-03-07T13:31:03+00:00,yes,2023-03-07T13:34:45+00:00,yes,Other
